image_path,relative_path,filename,species_id,species_name,common_name,family,tracking_id,fish_id,width,height,aspect_ratio,channels,mode,format,file_size_bytes,md5,is_duplicate,split
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418315273_20538.png,raw\images\species_08\fish_003418315273_20538.png,fish_003418315273_20538.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418315273,20538,184,134,1.373,3,RGB,PNG,44212,67ea4bdbcfb88512c6917f2a95e4c022,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418315273_20539.png,raw\images\species_08\fish_003418315273_20539.png,fish_003418315273_20539.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418315273,20539,151,117,1.291,3,RGB,PNG,32347,7ce1183cd065db45b07f6e53272c8cc9,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418315273_20540.png,raw\images\species_08\fish_003418315273_20540.png,fish_003418315273_20540.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418315273,20540,199,143,1.392,3,RGB,PNG,50994,2a821cfb780beb02b69ba37840247b1c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418315273_24647.png,raw\images\species_08\fish_003418315273_24647.png,fish_003418315273_24647.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418315273,24647,160,122,1.311,3,RGB,PNG,35458,971af55bd90c14151763c9e3b61c04ab,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000033940001_03184.png,raw\images\species_08\fish_000033940001_03184.png,fish_000033940001_03184.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,33940001,3184,112,78,1.436,3,RGB,PNG,14531,7aa4b9664238c5119c5667738daf2cb9,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003951606449_24949.png,raw\images\species_08\fish_003951606449_24949.png,fish_003951606449_24949.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3951606449,24949,167,156,1.071,3,RGB,PNG,38710,4d1b3ed203bc62d6b53b07ad22a590e4,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02571.png,raw\images\species_08\fish_000026380001_02571.png,fish_000026380001_02571.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2571,96,76,1.263,3,RGB,PNG,10749,76adf504e526bec163b0b4c08ddcd833,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02572.png,raw\images\species_08\fish_000026380001_02572.png,fish_000026380001_02572.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2572,96,76,1.263,3,RGB,PNG,10295,fc6c3da728c44598b1637656f8c623b2,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02573.png,raw\images\species_08\fish_000026380001_02573.png,fish_000026380001_02573.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2573,99,78,1.269,3,RGB,PNG,10629,1869227dde59c5d268b6f2f47ca74967,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02574.png,raw\images\species_08\fish_000026380001_02574.png,fish_000026380001_02574.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2574,104,81,1.284,3,RGB,PNG,10986,3793a689912f9c0a60d2f78a425c4550,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02575.png,raw\images\species_08\fish_000026380001_02575.png,fish_000026380001_02575.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2575,108,82,1.317,3,RGB,PNG,11257,d42cfb8afe5250559c093cf07b794a5d,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02576.png,raw\images\species_08\fish_000026380001_02576.png,fish_000026380001_02576.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2576,107,82,1.305,3,RGB,PNG,11102,ad443453bf2288acc63e88f76e8f04b7,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02577.png,raw\images\species_08\fish_000026380001_02577.png,fish_000026380001_02577.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2577,104,80,1.3,3,RGB,PNG,10120,dfd608cacf062174ba99289255024e6c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02578.png,raw\images\species_08\fish_000026380001_02578.png,fish_000026380001_02578.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2578,100,78,1.282,3,RGB,PNG,9176,f47665666a20bd54bf913dea50be0f31,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02579.png,raw\images\species_08\fish_000026380001_02579.png,fish_000026380001_02579.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2579,96,75,1.28,3,RGB,PNG,8378,19e5459c570aacf83d43d5b67505e047,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02580.png,raw\images\species_08\fish_000026380001_02580.png,fish_000026380001_02580.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2580,91,73,1.247,3,RGB,PNG,7805,861b9dfe64aed34edd01e3d9468bad64,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02581.png,raw\images\species_08\fish_000026380001_02581.png,fish_000026380001_02581.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2581,87,70,1.243,3,RGB,PNG,7329,41f2d368130386075f6529fbccd9e4ad,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02582.png,raw\images\species_08\fish_000026380001_02582.png,fish_000026380001_02582.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2582,76,64,1.188,3,RGB,PNG,6197,f68d44e7f8ebee8254ca495520fa158d,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02583.png,raw\images\species_08\fish_000026380001_02583.png,fish_000026380001_02583.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2583,79,66,1.197,3,RGB,PNG,6742,0df02169645b8b82a7579c207640459c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02584.png,raw\images\species_08\fish_000026380001_02584.png,fish_000026380001_02584.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2584,84,68,1.235,3,RGB,PNG,7317,1facd70cc03317ce12895fd2be9d6349,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02585.png,raw\images\species_08\fish_000026380001_02585.png,fish_000026380001_02585.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2585,95,74,1.284,3,RGB,PNG,8700,023c0b606d97a215f277410b32522852,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02586.png,raw\images\species_08\fish_000026380001_02586.png,fish_000026380001_02586.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2586,96,74,1.297,3,RGB,PNG,8513,ddd16893915999c217db7f5aaf36d353,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02587.png,raw\images\species_08\fish_000026380001_02587.png,fish_000026380001_02587.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2587,95,75,1.267,3,RGB,PNG,8430,ad8652c73f7c517152ad647440a0361e,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02589.png,raw\images\species_08\fish_000026380001_02589.png,fish_000026380001_02589.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2589,91,73,1.247,3,RGB,PNG,7991,e431030f3090cff75e1cca5a47a54c30,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02590.png,raw\images\species_08\fish_000026380001_02590.png,fish_000026380001_02590.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2590,88,71,1.239,3,RGB,PNG,7516,bdbec96ff95d7645fff9156ff2b5fd12,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026380001_02591.png,raw\images\species_08\fish_000026380001_02591.png,fish_000026380001_02591.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26380001,2591,83,66,1.258,3,RGB,PNG,6565,34164381b5a729f2247e1b52474b7096,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000005919596_03822.png,raw\images\species_08\fish_000005919596_03822.png,fish_000005919596_03822.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,5919596,3822,159,126,1.262,3,RGB,PNG,23787,8393a73771f1c0e887e49747fa39ca21,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000005919596_03824.png,raw\images\species_08\fish_000005919596_03824.png,fish_000005919596_03824.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,5919596,3824,143,117,1.222,3,RGB,PNG,21827,c8c75f808d9934c6185b66083b5cb98f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_004383827116_24309.png,raw\images\species_08\fish_004383827116_24309.png,fish_004383827116_24309.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,4383827116,24309,91,79,1.152,3,RGB,PNG,12501,b84f944fd52e762f95f715b3cc573693,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_004267166970_13955.png,raw\images\species_08\fish_004267166970_13955.png,fish_004267166970_13955.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,4267166970,13955,96,82,1.171,3,RGB,PNG,9859,11722bb8d502842cbc6d4cc889720641,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_004510057297_13072.png,raw\images\species_08\fish_004510057297_13072.png,fish_004510057297_13072.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,4510057297,13072,101,120,0.842,3,RGB,PNG,17287,94e2fa4251ab87e4b4f56d26b91da09b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003838526180_21527.png,raw\images\species_08\fish_003838526180_21527.png,fish_003838526180_21527.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3838526180,21527,78,88,0.886,3,RGB,PNG,6461,9a55df5f98ee7f66917f9a4684bc11f3,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000039119596_04364.png,raw\images\species_08\fish_000039119596_04364.png,fish_000039119596_04364.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,39119596,4364,327,256,1.277,3,RGB,PNG,95357,a12c0c4acb5ed4700c47902e67a9b220,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_002730000108_02890.png,raw\images\species_08\fish_002730000108_02890.png,fish_002730000108_02890.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,2730000108,2890,71,66,1.076,3,RGB,PNG,6869,10a3b6903a15249c6eacbbd7db0a1120,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003453305308_23248.png,raw\images\species_08\fish_003453305308_23248.png,fish_003453305308_23248.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3453305308,23248,91,76,1.197,3,RGB,PNG,7641,ea7f359e4c8f8781b221b3409cae92f0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418295273_20556.png,raw\images\species_08\fish_003418295273_20556.png,fish_003418295273_20556.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418295273,20556,159,126,1.262,3,RGB,PNG,37141,af71a431d07baa6bf2a65bae16e772b1,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418295273_20557.png,raw\images\species_08\fish_003418295273_20557.png,fish_003418295273_20557.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418295273,20557,152,119,1.277,3,RGB,PNG,33880,b2805b1435f318c69c2463e0f72af837,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418295273_20558.png,raw\images\species_08\fish_003418295273_20558.png,fish_003418295273_20558.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418295273,20558,156,126,1.238,3,RGB,PNG,37101,8dfe60bfb708089f9e18f32138c3efa4,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418295273_20559.png,raw\images\species_08\fish_003418295273_20559.png,fish_003418295273_20559.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418295273,20559,148,118,1.254,3,RGB,PNG,32575,4ed00ce965d128f827f933f57b21f7c8,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418295273_20560.png,raw\images\species_08\fish_003418295273_20560.png,fish_003418295273_20560.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418295273,20560,139,112,1.241,3,RGB,PNG,25550,96051e619d71be344b08127970d56f6f,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418295273_20561.png,raw\images\species_08\fish_003418295273_20561.png,fish_003418295273_20561.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418295273,20561,160,130,1.231,3,RGB,PNG,38943,89daeda740e45b30f71ed46e539ba28c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418295273_22050.png,raw\images\species_08\fish_003418295273_22050.png,fish_003418295273_22050.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418295273,22050,188,157,1.197,3,RGB,PNG,48170,d4048980262aee85b30de54b92cab88b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003418295273_24792.png,raw\images\species_08\fish_003418295273_24792.png,fish_003418295273_24792.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3418295273,24792,159,134,1.187,3,RGB,PNG,39426,2a0035fece3f4724f88f4c85acf8ccb0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003460000108_03276.png,raw\images\species_08\fish_003460000108_03276.png,fish_003460000108_03276.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3460000108,3276,95,76,1.25,3,RGB,PNG,10317,a1684a910aedb4979ba566575750f199,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003460000108_03277.png,raw\images\species_08\fish_003460000108_03277.png,fish_003460000108_03277.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3460000108,3277,92,74,1.243,3,RGB,PNG,9881,3d23ceab91f08961da1442e5662c7db0,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026610001_02660.png,raw\images\species_08\fish_000026610001_02660.png,fish_000026610001_02660.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26610001,2660,104,89,1.169,3,RGB,PNG,13581,9732ca375f84f95f7df0ee69e99b47bb,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026610001_02661.png,raw\images\species_08\fish_000026610001_02661.png,fish_000026610001_02661.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26610001,2661,108,79,1.367,3,RGB,PNG,13102,3b38851d8303a68c629ac059601f41b9,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026610001_02662.png,raw\images\species_08\fish_000026610001_02662.png,fish_000026610001_02662.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26610001,2662,100,76,1.316,3,RGB,PNG,11257,502f3db1297f8af75797ba69f4817758,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026610001_02663.png,raw\images\species_08\fish_000026610001_02663.png,fish_000026610001_02663.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26610001,2663,95,77,1.234,3,RGB,PNG,10200,1998a65260995d9c78304707fa1f2f9c,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_000026610001_02664.png,raw\images\species_08\fish_000026610001_02664.png,fish_000026610001_02664.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,26610001,2664,91,73,1.247,3,RGB,PNG,9320,efc5185664df065df9d87417e0433dd7,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_004598827454_09791.png,raw\images\species_08\fish_004598827454_09791.png,fish_004598827454_09791.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,4598827454,9791,75,66,1.136,3,RGB,PNG,5881,96f85439249478d334064c1a6561aaba,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003888846299_26670.png,raw\images\species_08\fish_003888846299_26670.png,fish_003888846299_26670.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3888846299,26670,68,62,1.097,3,RGB,PNG,5602,53c7f9f95c7345a1fbffa403e147597b,False,train
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_08\fish_003405435240_22895.png,raw\images\species_08\fish_003405435240_22895.png,fish_003405435240_22895.png,8,Acanthurus nigrofuscus,Brown surgeonfish,Acanthuridae,3405435240,22895,71,71,1.0,3,RGB,PNG,5624,367f86d1b3153b1e8632508db917f90d,False,train
