image_path,relative_path,filename,species_id,species_name,common_name,family,tracking_id,fish_id,width,height,aspect_ratio,channels,mode,format,file_size_bytes,md5,is_duplicate
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013630001_01349.png,raw\images\species_02\fish_000013630001_01349.png,fish_000013630001_01349.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013630001,01349,68,72,0.944,3,RGB,PNG,6170,f4fd61450568a06aad05335cec49272e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013630001_01350.png,raw\images\species_02\fish_000013630001_01350.png,fish_000013630001_01350.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013630001,01350,84,77,1.091,3,RGB,PNG,7792,ae7909a70a63d985adf6f4988f4a17a1,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013630001_01351.png,raw\images\species_02\fish_000013630001_01351.png,fish_000013630001_01351.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013630001,01351,84,77,1.091,3,RGB,PNG,7792,ae7909a70a63d985adf6f4988f4a17a1,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013630001_01352.png,raw\images\species_02\fish_000013630001_01352.png,fish_000013630001_01352.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013630001,01352,92,78,1.179,3,RGB,PNG,8597,105f2a112e5a4b9299dc77308df17da8,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013630001_01353.png,raw\images\species_02\fish_000013630001_01353.png,fish_000013630001_01353.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013630001,01353,95,79,1.203,3,RGB,PNG,8361,df0841f294a805994716af3f8fd78705,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013630001_01354.png,raw\images\species_02\fish_000013630001_01354.png,fish_000013630001_01354.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013630001,01354,79,72,1.097,3,RGB,PNG,6225,ab91ee9c648036107ecd78862e3103e1,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013740001_01378.png,raw\images\species_02\fish_000013740001_01378.png,fish_000013740001_01378.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013740001,01378,87,95,0.916,3,RGB,PNG,14588,9e499c8facefdfcc504f1e8da8862c26,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013740001_01379.png,raw\images\species_02\fish_000013740001_01379.png,fish_000013740001_01379.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013740001,01379,86,95,0.905,3,RGB,PNG,14450,6405ce1d3b16d6618ac8f21be3da8586,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013740001_01380.png,raw\images\species_02\fish_000013740001_01380.png,fish_000013740001_01380.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013740001,01380,92,103,0.893,3,RGB,PNG,16192,893c4cd7a331aa6f2134c2925729ecde,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013740001_01381.png,raw\images\species_02\fish_000013740001_01381.png,fish_000013740001_01381.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013740001,01381,119,111,1.072,3,RGB,PNG,20045,ed9649f480f32e0bd54f81fa0283d962,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013740001_01382.png,raw\images\species_02\fish_000013740001_01382.png,fish_000013740001_01382.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013740001,01382,116,99,1.172,3,RGB,PNG,16692,ede692ca4c90264a0deb447fe1063b27,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013740001_01383.png,raw\images\species_02\fish_000013740001_01383.png,fish_000013740001_01383.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013740001,01383,107,94,1.138,3,RGB,PNG,14562,9145fecbdca95ed86c852a032911877c,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013740001_01384.png,raw\images\species_02\fish_000013740001_01384.png,fish_000013740001_01384.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013740001,01384,94,96,0.979,3,RGB,PNG,12204,53baad9fbb62e49a841d0e452a7ce8e0,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013920001_01440.png,raw\images\species_02\fish_000013920001_01440.png,fish_000013920001_01440.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013920001,01440,151,127,1.189,3,RGB,PNG,21509,5908e7504364f1735f017e3eaadfab4e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013920001_01441.png,raw\images\species_02\fish_000013920001_01441.png,fish_000013920001_01441.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013920001,01441,151,127,1.189,3,RGB,PNG,21509,5908e7504364f1735f017e3eaadfab4e,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013920001_01442.png,raw\images\species_02\fish_000013920001_01442.png,fish_000013920001_01442.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013920001,01442,156,123,1.268,3,RGB,PNG,26822,3f96285faa1fba0603148efbe56bf36a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013920001_01443.png,raw\images\species_02\fish_000013920001_01443.png,fish_000013920001_01443.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013920001,01443,159,142,1.12,3,RGB,PNG,31594,f5264339b0ffdfec015816358904d0d6,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013920001_01444.png,raw\images\species_02\fish_000013920001_01444.png,fish_000013920001_01444.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013920001,01444,151,122,1.238,3,RGB,PNG,28661,6af6b2e01d4e9d0b6b720838a1ca99f5,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013920001_01445.png,raw\images\species_02\fish_000013920001_01445.png,fish_000013920001_01445.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013920001,01445,135,112,1.205,3,RGB,PNG,23274,d7eca5065fcb9b6d3dd22385f3986c27,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013920001_01446.png,raw\images\species_02\fish_000013920001_01446.png,fish_000013920001_01446.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013920001,01446,96,91,1.055,3,RGB,PNG,14443,2ad2d2d956d643bb59d0489f034558f0,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000013920001_01447.png,raw\images\species_02\fish_000013920001_01447.png,fish_000013920001_01447.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000013920001,01447,96,91,1.055,3,RGB,PNG,14443,2ad2d2d956d643bb59d0489f034558f0,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000018929596_03995.png,raw\images\species_02\fish_000018929596_03995.png,fish_000018929596_03995.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000018929596,03995,76,62,1.226,3,RGB,PNG,6304,c1c6b94fd3268d5001d860c60417195f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000018929596_03996.png,raw\images\species_02\fish_000018929596_03996.png,fish_000018929596_03996.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000018929596,03996,71,60,1.183,3,RGB,PNG,6617,da6a7163c49177d2eaedca99ecd8e95a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000018929596_03997.png,raw\images\species_02\fish_000018929596_03997.png,fish_000018929596_03997.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000018929596,03997,68,56,1.214,3,RGB,PNG,5891,b68c6b3d1c4d5cba9b04992e8fd8890f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000018929596_03998.png,raw\images\species_02\fish_000018929596_03998.png,fish_000018929596_03998.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000018929596,03998,60,52,1.154,3,RGB,PNG,4853,b2d68ed851d0ad90706735fc3318832c,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000018929596_03999.png,raw\images\species_02\fish_000018929596_03999.png,fish_000018929596_03999.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000018929596,03999,63,54,1.167,3,RGB,PNG,5880,8023b4f0614ad27425ee1730613a7330,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019159596_04000.png,raw\images\species_02\fish_000019159596_04000.png,fish_000019159596_04000.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019159596,04000,68,67,1.015,3,RGB,PNG,8037,76309bc078c422bbc27331846373833f,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019159596_04001.png,raw\images\species_02\fish_000019159596_04001.png,fish_000019159596_04001.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019159596,04001,63,61,1.033,3,RGB,PNG,6052,4c0e0682ef13c3c00d392e1c4c8f7e87,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019429596_04002.png,raw\images\species_02\fish_000019429596_04002.png,fish_000019429596_04002.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019429596,04002,111,93,1.194,3,RGB,PNG,15031,b8f7f8edaad4e164b67aa27c60d55e58,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019520001_01766.png,raw\images\species_02\fish_000019520001_01766.png,fish_000019520001_01766.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019520001,01766,91,88,1.034,3,RGB,PNG,11144,8d3a60e559edbf9583614870464e0701,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019520001_01767.png,raw\images\species_02\fish_000019520001_01767.png,fish_000019520001_01767.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019520001,01767,95,81,1.173,3,RGB,PNG,10445,ce0466b678ee0ecdfe39f672cebdd27a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019620001_01769.png,raw\images\species_02\fish_000019620001_01769.png,fish_000019620001_01769.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019620001,01769,75,65,1.154,3,RGB,PNG,6959,f4e9890490b576680d44c11936467d38,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019870001_01772.png,raw\images\species_02\fish_000019870001_01772.png,fish_000019870001_01772.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019870001,01772,87,80,1.087,3,RGB,PNG,8507,2de46eebc053590a7126cd7c8a31b1d1,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019870001_01773.png,raw\images\species_02\fish_000019870001_01773.png,fish_000019870001_01773.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019870001,01773,111,94,1.181,3,RGB,PNG,12866,6d97c7c479b8e9a9250a06d4e19222e2,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019870001_01774.png,raw\images\species_02\fish_000019870001_01774.png,fish_000019870001_01774.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019870001,01774,111,94,1.181,3,RGB,PNG,12866,6d97c7c479b8e9a9250a06d4e19222e2,True
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019870001_01775.png,raw\images\species_02\fish_000019870001_01775.png,fish_000019870001_01775.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019870001,01775,104,90,1.156,3,RGB,PNG,11571,97d697811bc90c0455a05df8adad2b93,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019870001_01776.png,raw\images\species_02\fish_000019870001_01776.png,fish_000019870001_01776.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019870001,01776,96,88,1.091,3,RGB,PNG,10699,ecd47ea3cce4e68cb4625ef260377552,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000019870001_01777.png,raw\images\species_02\fish_000019870001_01777.png,fish_000019870001_01777.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000019870001,01777,83,83,1.0,3,RGB,PNG,8814,4d98eea32c2ddcb09657f029b7ca73e1,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04024.png,raw\images\species_02\fish_000021719596_04024.png,fish_000021719596_04024.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000021719596,04024,99,87,1.138,3,RGB,PNG,14440,6d9b448283a450b80c8b164c32c636fc,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04025.png,raw\images\species_02\fish_000021719596_04025.png,fish_000021719596_04025.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000021719596,04025,107,91,1.176,3,RGB,PNG,16452,0c34715e24f07f9b1d2ce413848ee992,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04026.png,raw\images\species_02\fish_000021719596_04026.png,fish_000021719596_04026.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000021719596,04026,92,84,1.095,3,RGB,PNG,12865,3ffaaf37ee65adb6d20dcbe4bff86e39,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04027.png,raw\images\species_02\fish_000021719596_04027.png,fish_000021719596_04027.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000021719596,04027,81,88,0.92,3,RGB,PNG,12110,8ef6f069073ef028bb08e2710e30693e,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04028.png,raw\images\species_02\fish_000021719596_04028.png,fish_000021719596_04028.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000021719596,04028,84,107,0.785,3,RGB,PNG,15799,a92f5c6e9e91e059681d00293d2c7913,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000021719596_04029.png,raw\images\species_02\fish_000021719596_04029.png,fish_000021719596_04029.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000021719596,04029,65,80,0.812,3,RGB,PNG,9767,b8c7ae8ccbf2f6fd10fffa7d25d10875,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000022849596_04034.png,raw\images\species_02\fish_000022849596_04034.png,fish_000022849596_04034.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000022849596,04034,124,110,1.127,3,RGB,PNG,19840,a9fc80461e89dfe9c47281f0b38c90af,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000022849596_04035.png,raw\images\species_02\fish_000022849596_04035.png,fish_000022849596_04035.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000022849596,04035,112,102,1.098,3,RGB,PNG,19229,571eb16ae8f5e1fa54f5cacc8b5c187a,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000022849596_04036.png,raw\images\species_02\fish_000022849596_04036.png,fish_000022849596_04036.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000022849596,04036,111,101,1.099,3,RGB,PNG,19058,c70435ecf27bf5c42e026fa18070dd3b,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000022849596_04037.png,raw\images\species_02\fish_000022849596_04037.png,fish_000022849596_04037.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000022849596,04037,99,89,1.112,3,RGB,PNG,15218,32c8622eb70a605e85d53c133295ce73,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000022849596_04038.png,raw\images\species_02\fish_000022849596_04038.png,fish_000022849596_04038.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000022849596,04038,83,75,1.107,3,RGB,PNG,11251,97b505713699997be5064d713d2a18ac,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000022849596_04040.png,raw\images\species_02\fish_000022849596_04040.png,fish_000022849596_04040.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000022849596,04040,75,74,1.014,3,RGB,PNG,10632,a10659220ac510cb682ce3ee55888b35,False
R:\PP\Marine-Intelligence-Platform\marine-species-identification\data\raw\images\species_02\fish_000025549596_04056.png,raw\images\species_02\fish_000025549596_04056.png,fish_000025549596_04056.png,2,Plectroglyphidodon dickii,Blackbar damselfish,Pomacentridae,000025549596,04056,79,66,1.197,3,RGB,PNG,8561,14084445b0c50a84ba76f7c8ff0b571a,False
